Attrition,BusinessTravel,Department,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Sales,3,Medical,1,Laboratory Technician,62320,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,7.387210837887067,9.55327868852459,16.92622950819672,0.0383141762452107,244,0.9348659003831418
0,Non-Travel,Sales,1,Medical,1,Human Resources,132470,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,7.725861823361823,9.508547008547009,17.213675213675213,0.1877394636015325,234,0.896551724137931
0,Travel_Rarely,Research & Development,5,Medical,1,Healthcare Representative,40810,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,7.090624999999999,9.535087719298245,16.609649122807017,0.0,228,0.8735632183908046
0,Travel_Rarely,Sales,4,Life Sciences,2,Research Scientist,57690,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,6.661144067796611,9.516949152542374,16.139830508474578,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Medical,2,Healthcare Representative,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.475925541724298,9.518672199170124,19.98340248962656,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Medical,3,Sales Representative,39040,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,6.927081560283688,9.561702127659574,16.459574468085105,0.0,235,0.9003831417624522
1,Travel_Frequently,Sales,2,Life Sciences,2,Laboratory Technician,167990,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,7.187586445366528,9.572614107883815,16.734439834024897,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Healthcare Representative,29500,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,6.304837369420703,9.508547008547009,15.77777777777778,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,3,Life Sciences,1,Laboratory Technician,36290,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,6.104605200945627,9.480851063829787,15.61276595744681,0.0,235,0.9003831417624522
0,Travel_Rarely,Sales,4,Life Sciences,1,Research Scientist,93620,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,6.195991379310345,9.512931034482758,15.732758620689657,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,2,Life Sciences,2,Manufacturing Director,32290,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,8.40567343604108,9.504201680672267,17.903361344537814,0.8275862068965517,238,0.9118773946360154
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Manager,35780,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,7.508661616161616,9.567099567099566,17.038961038961038,0.0689655172413793,231,0.8850574712643678
0,Travel_Rarely,Human Resources,1,Life Sciences,2,Research Scientist,79880,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6.858034934497816,9.471615720524015,16.38427947598253,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,Medical,3,Sales Executive,42840,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,9.820634578544064,9.487068965517242,19.314655172413797,0.8888888888888888,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Medical,2,Sales Representative,75530,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,6.062686403508772,9.50438596491228,15.56140350877193,0.0,228,0.8735632183908046
1,Travel_Rarely,Research & Development,3,Medical,1,Research Scientist,173280,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,9.61787459658829,9.630705394190873,19.12863070539419,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Sales,3,Medical,2,Sales Executive,197010,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,7.537574302697759,9.497942386831276,17.037037037037038,0.0268199233716475,243,0.9310344827586208
0,Non-Travel,Research & Development,4,Life Sciences,4,Sales Executive,147320,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,7.313956056466302,9.495901639344265,16.81967213114754,0.0191570881226053,244,0.9348659003831418
0,Travel_Rarely,Research & Development,4,Medical,2,Manager,92780,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,7.488528985507246,9.55217391304348,17.004347826086956,0.0383141762452107,230,0.8812260536398467
0,Travel_Frequently,Research & Development,1,Technical Degree,1,Sales Executive,13590,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,7.731271990740741,9.45,17.1875,0.1570881226053639,240,0.9195402298850576
0,Travel_Rarely,Research & Development,1,Medical,1,Research Scientist,47790,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,5.986141044061304,9.504310344827584,15.461206896551724,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,2,Medical,1,Laboratory Technician,164220,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,9.328113275613276,9.532467532467532,18.83549783549784,0.8850574712643678,231,0.8850574712643678
0,Travel_Frequently,Research & Development,1,Medical,3,Healthcare Representative,29960,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,6.417208333333334,9.508333333333333,15.908333333333331,0.0,240,0.9195402298850576
0,Travel_Rarely,Sales,3,Medical,1,Sales Executive,12610,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,6.470389626352016,9.530973451327434,15.982300884955752,0.0,226,0.8659003831417624
1,Travel_Rarely,Research & Development,2,Life Sciences,1,Research Scientist,20990,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,8.586371082621083,9.512820512820513,18.04700854700855,0.8659003831417624,234,0.896551724137931
0,Travel_Frequently,Sales,4,Life Sciences,2,Manufacturing Director,58100,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,6.697658066015806,9.497907949790797,16.179916317991633,0.0,239,0.9157088122605364
1,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Executive,56470,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,8.49064932020628,9.49367088607595,18.0126582278481,0.8620689655172413,237,0.9080459770114944
0,Travel_Frequently,Research & Development,2,Medical,2,Research Scientist,34200,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,9.49848816029144,9.540983606557376,19.040983606557376,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Sales,4,Medical,4,Manufacturing Director,44000,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,6.415852741387676,9.519650655021834,15.921397379912664,0.0,229,0.8773946360153256
0,Travel_Frequently,Research & Development,2,Medical,2,Research Scientist,35000,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,7.343237667127709,9.477178423236516,16.817427385892117,0.003831417624521,241,0.9233716475095786
0,Travel_Rarely,Sales,2,Marketing,5,Sales Representative,20660,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,10.021274231678488,9.506382978723405,19.54893617021277,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,Medical,2,Laboratory Technician,171690,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,6.388534811635669,9.527896995708154,15.888412017167385,0.0,233,0.89272030651341
0,Travel_Frequently,Sales,4,Life Sciences,2,Healthcare Representative,41620,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,7.987472222222221,9.469565217391304,17.482608695652175,0.4367816091954023,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Executive,92040,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,7.807432336182336,9.495726495726496,17.27777777777778,0.2298850574712643,234,0.896551724137931
0,Travel_Rarely,Human Resources,4,Human Resources,2,Manager,32940,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,7.505974616858237,9.487068965517242,17.021551724137932,0.0498084291187739,232,0.8888888888888888
0,Travel_Rarely,Sales,4,Life Sciences,2,Laboratory Technician,21270,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,10.701363127240144,9.516129032258064,20.173387096774192,0.950191570881226,248,0.950191570881226
0,Travel_Rarely,Research & Development,2,Medical,2,Laboratory Technician,39750,1.0,15,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3,6.289178436911488,9.5,15.80084745762712,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Technical Degree,1,Laboratory Technician,107930,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,7.597329244829245,9.467532467532468,17.034632034632036,0.0727969348659003,231,0.8850574712643678
1,Travel_Rarely,Research & Development,4,Life Sciences,5,Research Director,100960,5.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10.496136584182436,9.510917030567686,20.00873362445415,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Research & Development,2,Life Sciences,4,Laboratory Technician,36460,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,8.015278964862299,9.517094017094015,17.52991452991453,0.475095785440613,234,0.896551724137931
0,Travel_Rarely,Human Resources,3,Human Resources,2,Research Director,74460,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,10.699560669456067,9.531380753138077,20.242677824267783,0.9157088122605364,239,0.9157088122605364
0,Non-Travel,Research & Development,3,Life Sciences,3,Sales Executive,108510,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,9.981459836459836,9.493506493506494,19.463203463203463,0.8850574712643678,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Medical,2,Manager,21090,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,8.030597928436912,9.567796610169491,17.597457627118644,0.4674329501915709,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Manufacturing Director,37220,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,9.70982456140351,9.465587044534413,19.182186234817813,0.946360153256705,247,0.946360153256705
0,Non-Travel,Research & Development,5,Life Sciences,3,Research Scientist,93800,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,6.899938936781609,9.469827586206897,16.32758620689655,0.0,232,0.8888888888888888
1,Travel_Rarely,Research & Development,3,Life Sciences,1,Research Director,54860,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,6.495408357075024,9.538461538461538,16.021367521367523,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,3,Marketing,4,Research Scientist,27420,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,6.142811342592593,9.533333333333331,15.6875,0.0,240,0.9195402298850576
0,Travel_Rarely,Sales,3,Life Sciences,2,Manufacturing Director,137570,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,5.986162280701755,9.552631578947368,15.521929824561404,0.0,228,0.8735632183908046
1,Travel_Rarely,Sales,2,Marketing,2,Research Scientist,84630,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7.79967320261438,9.516806722689076,17.27310924369748,0.2413793103448276,238,0.9118773946360154
0,Travel_Rarely,Sales,1,Life Sciences,5,Human Resources,31620,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,7.515122448979591,9.506122448979593,17.03265306122449,0.057471264367816,245,0.9386973180076628
1,Travel_Frequently,Research & Development,3,Medical,2,Manufacturing Director,165980,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,9.541501661918328,9.47008547008547,18.99572649572649,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,3,Technical Degree,2,Laboratory Technician,66510,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,6.92253032508491,9.458515283842797,16.40174672489083,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Manufacturing Director,23450,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,7.089795381801555,9.497942386831276,16.5761316872428,0.0,243,0.9310344827586208
0,Travel_Rarely,Sales,3,Life Sciences,1,Research Scientist,34200,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,8.047628472222222,9.5,17.554166666666667,0.5057471264367817,240,0.9195402298850576
0,Travel_Rarely,Sales,3,Medical,1,Manufacturing Director,43730,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,6.498398345153665,9.4468085106383,15.965957446808511,0.0,235,0.9003831417624522
0,Travel_Rarely,Human Resources,3,Life Sciences,5,Healthcare Representative,47590,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,8.49551521438451,9.473029045643154,17.99585062240664,0.8735632183908046,241,0.9233716475095786
0,Travel_Rarely,Research & Development,4,Technical Degree,1,Research Scientist,53010,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,6.059143421664341,9.468619246861923,15.543933054393303,0.0,239,0.9157088122605364
1,Travel_Rarely,Human Resources,4,Medical,1,Sales Executive,36730,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,6.507941447671738,9.54356846473029,16.016597510373444,0.0,241,0.9233716475095786
1,Travel_Rarely,Human Resources,5,Human Resources,3,Sales Executive,47680,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,9.683534013605444,9.53877551020408,19.18367346938776,0.9386973180076628,245,0.9386973180076628
0,Travel_Rarely,Sales,5,Technical Degree,1,Research Director,12740,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,6.508396248812916,9.551282051282053,15.982905982905985,0.0,234,0.896551724137931
1,Travel_Rarely,Research & Development,4,Medical,1,Research Director,49000,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,8.930534934497816,9.48471615720524,18.449781659388645,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Sales,4,Marketing,3,Manufacturing Director,104660,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,7.090280162136385,9.50214592274678,16.587982832618025,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,1,Life Sciences,4,Sales Executive,170070,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,9.11446905766526,9.451476793248943,18.60759493670886,0.9080459770114944,237,0.9080459770114944
0,Travel_Frequently,Sales,2,Marketing,4,Human Resources,29090,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,6.563536727103673,9.506276150627617,16.0418410041841,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,Medical,1,Research Scientist,57650,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,6.195321576763487,9.45643153526971,15.67219917012448,0.0,241,0.9233716475095786
0,Travel_Rarely,Sales,2,Marketing,3,Research Scientist,45990,1.0,15,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,7.592880055788005,9.430962343096237,17.05020920502092,0.0766283524904214,239,0.9157088122605364
1,Travel_Rarely,Sales,3,Marketing,2,Manager,24040,1.0,12,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,7.717430254930256,9.506493506493506,17.21212121212121,0.1379310344827586,231,0.8850574712643678
0,Travel_Frequently,Sales,3,Life Sciences,4,Healthcare Representative,31720,1.0,20,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,6.806234161793373,9.491228070175438,16.280701754385966,0.0,228,0.8735632183908046
0,Travel_Frequently,Research & Development,4,Medical,1,Research Scientist,20330,1.0,14,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,6.819847940613027,9.530172413793103,16.280172413793103,0.0,232,0.8888888888888888
1,Travel_Rarely,Sales,4,Marketing,2,Sales Executive,102090,1.0,13,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,5.989205182072829,9.521008403361344,15.504201680672267,0.0,238,0.9118773946360154
0,Non-Travel,Research & Development,2,Technical Degree,1,Research Scientist,86200,0.0,13,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,7.813032503457816,9.531120331950207,17.33609958506224,0.2796934865900383,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Life Sciences,3,Sales Executive,20640,4.0,16,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,6.091138032305434,9.51101321585903,15.612334801762117,0.0,227,0.8697318007662835
0,Travel_Frequently,Research & Development,3,Technical Degree,3,Sales Executive,40350,4.0,14,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3,9.277514124293786,9.46186440677966,18.79237288135593,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,4,Medical,3,Research Scientist,38380,1.0,16,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,6.892216459197787,9.50622406639004,16.38174273858921,0.0,241,0.9233716475095786
1,Travel_Rarely,Research & Development,4,Technical Degree,1,Sales Executive,45910,9.0,16,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,9.344940898345154,9.53191489361702,18.8936170212766,0.9003831417624522,235,0.9003831417624522
1,Travel_Rarely,Research & Development,1,Medical,1,Sales Executive,25610,1.0,22,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,10.71907327586207,9.52155172413793,20.245689655172413,0.8888888888888888,232,0.8888888888888888
0,Travel_Rarely,Research & Development,1,Medical,3,Research Scientist,15630,5.0,12,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,9.40453509995351,9.481171548117157,18.9163179916318,0.9157088122605364,239,0.9157088122605364
0,Non-Travel,Research & Development,4,Technical Degree,3,Manufacturing Director,48980,2.0,15,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,9.545177730696796,9.504237288135592,19.05084745762712,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,4,Life Sciences,3,Sales Executive,47890,7.0,20,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4,10.211988555078689,9.50214592274678,19.721030042918454,0.89272030651341,233,0.89272030651341
0,Travel_Frequently,Sales,4,Life Sciences,1,Human Resources,31800,1.0,14,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,8.229783821478382,9.493723849372383,17.753138075313807,0.7164750957854407,239,0.9157088122605364
0,Travel_Frequently,Research & Development,3,Medical,3,Manufacturing Director,65490,1.0,20,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,6.509724596391263,9.517094017094015,16.00854700854701,0.0,234,0.896551724137931
0,Travel_Rarely,Human Resources,2,Life Sciences,1,Laboratory Technician,63880,3.0,13,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,8.808449975949976,9.445887445887443,18.27705627705628,0.8812260536398467,231,0.8850574712643678
0,Travel_Rarely,Sales,2,Life Sciences,2,Research Scientist,112440,3.0,12,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,6.109294326241135,9.54468085106383,15.638297872340424,0.0,235,0.9003831417624522
0,Travel_Rarely,Sales,3,Marketing,4,Human Resources,160320,1.0,13,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,7.374041727316836,9.493449781659388,16.903930131004365,0.0114942528735632,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,Other,2,Sales Executive,23620,1.0,11,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,8.126881914381915,9.471861471861471,17.653679653679653,0.5747126436781609,231,0.8850574712643678
0,Travel_Frequently,Research & Development,3,Medical,2,Manufacturing Director,163280,1.0,17,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,6.234996513249652,9.468619246861923,15.761506276150628,0.0,239,0.9157088122605364
0,Travel_Rarely,Sales,4,Marketing,4,Research Scientist,83760,5.0,14,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3,9.482685569386812,9.568464730290456,18.98340248962656,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Technical Degree,1,Laboratory Technician,166060,7.0,11,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3,6.880628415300547,9.44672131147541,16.368852459016395,0.0,244,0.9348659003831418
0,Travel_Rarely,Sales,2,Marketing,2,Sales Executive,86060,1.0,14,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3,5.989278262979137,9.475982532751091,15.467248908296945,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,Medical,3,Research Scientist,22720,2.0,17,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3,8.108733796296296,9.554166666666667,17.645833333333332,0.5708812260536399,240,0.9195402298850576
0,Travel_Frequently,Research & Development,3,Life Sciences,2,Laboratory Technician,20180,1.0,13,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3,7.219032567049807,9.469827586206897,16.71551724137931,0.003831417624521,232,0.8888888888888888
0,Travel_Rarely,Research & Development,2,Medical,1,Sales Executive,70830,2.0,12,1,25.0,5,1,0,0,2.0,,3.0,3,3,6.76187922705314,9.491304347826087,16.221739130434784,0.0,230,0.8812260536398467
0,Travel_Frequently,Human Resources,3,Other,2,Sales Representative,40840,4.0,13,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3,6.108751835535975,9.519823788546256,15.6784140969163,0.0,227,0.8697318007662835
1,Travel_Rarely,Sales,2,Life Sciences,4,Laboratory Technician,144110,0.0,18,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3,8.89545844625113,9.520325203252032,18.410569105691057,0.942528735632184,246,0.942528735632184
0,Travel_Frequently,Research & Development,4,Life Sciences,3,Research Scientist,23080,7.0,19,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3,6.798518131101813,9.464435146443517,16.217573221757323,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Sales Representative,48410,0.0,11,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3,7.813715846994535,9.479508196721312,17.28688524590164,0.2528735632183908,244,0.9348659003831418
0,Travel_Rarely,Research & Development,2,Medical,3,Sales Executive,42850,1.0,21,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4,6.348673795476893,9.45575221238938,15.809734513274336,0.0,226,0.8659003831417624
0,Travel_Rarely,Sales,4,Life Sciences,2,Manufacturing Director,97150,1.0,15,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3,7.515204011065007,9.468879668049793,16.987551867219917,0.0421455938697318,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Sales Representative,43200,,17,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3,7.206301789077213,9.52542372881356,16.70762711864407,0.0076628352490421,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Medical,2,Research Director,21320,1.0,18,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3,6.118682367149759,9.504347826086956,15.608695652173912,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,4,Medical,2,Healthcare Representative,101240,0.0,14,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3,5.999399906235349,9.523206751054852,15.514767932489452,0.0,237,0.9080459770114944
0,Travel_Rarely,Human Resources,3,Human Resources,1,Sales Executive,54730,4.0,13,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3,8.909158496732028,9.516806722689076,18.42436974789916,0.9118773946360154,238,0.9118773946360154
