Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Frequently,Research & Development,2,5,Medical,4083,4,Sales Executive,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.003354519774012,9.55084745762712,17.521186440677965,0.42911877394636017,236,0.9042145593869731
0,Travel_Rarely,Sales,9,3,Marketing,4084,2,Laboratory Technician,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,8.175601469237833,9.53305785123967,17.702479338842974,0.6513409961685823,242,0.9272030651340997
0,Travel_Rarely,Sales,6,3,Other,4085,1,Manufacturing Director,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,10.813751177024484,9.508474576271187,20.33050847457627,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Research & Development,4,3,Life Sciences,4086,2,Sales Executive,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,6.089302083333333,9.483333333333333,15.554166666666667,0.0,240,0.9195402298850575
0,Non-Travel,Research & Development,10,4,Life Sciences,4087,2,Research Scientist,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,6.598213768115942,9.547826086956523,16.07391304347826,0.0,230,0.8812260536398467
0,Non-Travel,Research & Development,14,2,Life Sciences,4088,2,Healthcare Representative,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.097765957446808,9.502127659574468,15.625531914893617,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,1,3,Medical,4089,2,Human Resources,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,10.500978997289973,9.56910569105691,20.028455284552845,0.9425287356321839,246,0.9425287356321839
0,Travel_Rarely,Research & Development,5,4,Other,4090,1,Manufacturing Director,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,6.8744063421828905,9.495575221238939,16.353982300884955,0.0038314176245210726,226,0.8659003831417624
0,Travel_Rarely,Research & Development,7,3,Life Sciences,4091,2,Research Scientist,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,7.025246527777777,9.508333333333333,16.545833333333334,0.0,240,0.9195402298850575
0,Travel_Frequently,Research & Development,21,3,Medical,4092,3,Research Scientist,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,7.799973599632691,9.508264462809917,17.297520661157026,0.21839080459770116,242,0.9272030651340997
0,Travel_Rarely,Research & Development,8,1,Medical,4093,5,Research Scientist,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,6.187881218038122,9.510460251046025,15.665271966527197,0.0,239,0.9157088122605364
0,Travel_Rarely,Sales,20,5,Medical,4094,2,Laboratory Technician,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,6.211339243498818,9.51063829787234,15.74468085106383,0.0,235,0.9003831417624522
0,Travel_Rarely,Human Resources,20,4,Life Sciences,4095,2,Research Scientist,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,6.117868794326242,9.446808510638299,15.578723404255319,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,7,2,Medical,4096,5,Sales Executive,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.196005910165486,9.502127659574468,19.727659574468085,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,1,4,Life Sciences,4097,2,Sales Executive,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,7.794042824074074,9.504166666666666,17.254166666666666,0.2413793103448276,240,0.9195402298850575
0,Non-Travel,Research & Development,1,3,Life Sciences,4098,2,Research Scientist,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,6.203211805555556,9.479166666666666,15.716666666666667,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,19,3,Life Sciences,4099,2,Sales Executive,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,7.91453514739229,9.510204081632653,17.37142857142857,0.3563218390804598,245,0.9386973180076629
0,Travel_Rarely,Research & Development,10,4,Medical,4100,3,Sales Executive,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,7.226888888888889,9.570212765957447,16.74468085106383,0.007662835249042145,235,0.9003831417624522
0,Travel_Frequently,Research & Development,1,4,Other,4101,2,Research Scientist,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,6.494887706855793,9.519148936170213,16.01276595744681,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,6,3,Medical,4102,2,Laboratory Technician,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,9.803851165980795,9.526748971193415,19.292181069958847,0.9310344827586207,243,0.9310344827586207
0,Travel_Rarely,Sales,2,2,Medical,4103,1,Healthcare Representative,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,7.67073629306162,9.467248908296943,17.170305676855897,0.1111111111111111,229,0.8773946360153256
0,Non-Travel,Research & Development,21,2,Medical,4104,1,Sales Executive,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,7.224853076216712,9.512396694214877,16.723140495867767,0.007662835249042145,242,0.9272030651340997
0,Travel_Rarely,Research & Development,4,3,Life Sciences,4105,2,Healthcare Representative,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,10.38168183940243,9.487394957983193,19.899159663865547,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Human Resources,12,1,Human Resources,4106,2,Sales Executive,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,6.414363173216886,9.43231441048035,15.873362445414847,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,9,3,Medical,4107,2,Sales Executive,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,7.986352859135286,9.451882845188285,17.468619246861923,0.4367816091954023,239,0.9157088122605364
0,Travel_Rarely,Sales,3,4,Medical,4108,3,Healthcare Representative,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.070098253275109,9.462882096069869,18.558951965065503,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,2,Technical Degree,4109,3,Manufacturing Director,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,6.99242600679282,9.467248908296943,16.502183406113538,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,1,4,Medical,4110,2,Research Director,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,6.217579033007903,9.510460251046025,15.728033472803347,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,2,Medical,4111,3,Sales Executive,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,6.021211583924351,9.519148936170213,15.523404255319148,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,4,4,Life Sciences,4112,1,Sales Executive,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,8.004868173258004,9.495762711864407,17.49576271186441,0.47126436781609193,236,0.9042145593869731
0,Travel_Rarely,Sales,20,4,Medical,4113,2,Research Director,20290,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,8.04372015610652,9.49586776859504,17.537190082644628,0.5172413793103449,242,0.9272030651340997
0,Travel_Rarely,Research & Development,18,3,Life Sciences,4114,2,Manager,63770,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,7.89986111111111,9.5,17.394957983193276,0.3333333333333333,238,0.9118773946360154
0,Travel_Rarely,Research & Development,1,3,Life Sciences,4115,4,Sales Executive,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,9.395383881735814,9.506437768240342,18.909871244635195,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,2,4,Medical,4116,2,Manufacturing Director,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,7.9726721763085395,9.483471074380166,17.47107438016529,0.4482758620689655,242,0.9272030651340997
0,Non-Travel,Research & Development,2,4,Other,4117,1,Manager,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,,3,3,6.776608063759962,9.459915611814345,16.21518987341772,0.0,237,0.9080459770114943
0,Travel_Rarely,Research & Development,8,1,Life Sciences,4118,1,Sales Representative,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,10.79869467984934,9.44915254237288,20.296610169491526,0.9042145593869731,236,0.9042145593869731
0,Travel_Rarely,Sales,10,5,Medical,4119,3,Research Scientist,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,8.192936676082862,9.567796610169491,17.70762711864407,0.6436781609195402,236,0.9042145593869731
0,Non-Travel,Research & Development,3,4,Life Sciences,4120,2,Research Director,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,6.270208042770804,9.497907949790795,15.786610878661088,0.0,239,0.9157088122605364
1,Travel_Frequently,Research & Development,2,4,Life Sciences,4121,2,Manufacturing Director,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,7.998599773242631,9.46938775510204,17.473469387755102,0.4521072796934866,245,0.9386973180076629
0,Travel_Rarely,Research & Development,24,3,Life Sciences,4122,2,Laboratory Technician,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,7.837768281101614,9.52991452991453,17.35042735042735,0.30268199233716475,234,0.896551724137931
0,Travel_Frequently,Research & Development,16,1,Medical,4123,2,Sales Executive,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,7.801609510745314,9.54320987654321,17.255144032921812,0.23754789272030652,243,0.9310344827586207
0,Non-Travel,Research & Development,8,1,Life Sciences,4124,1,Sales Executive,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,6.571621168582376,9.495689655172415,16.064655172413794,0.0,232,0.8888888888888888
1,Travel_Rarely,Research & Development,9,4,Medical,4125,2,Sales Representative,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,10.940326135852452,9.538461538461538,20.477732793522268,0.946360153256705,247,0.946360153256705
0,Travel_Rarely,Research & Development,17,1,Life Sciences,4126,3,Research Scientist,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,7.3613338021565875,9.49367088607595,16.873417721518987,0.007662835249042145,237,0.9080459770114943
1,Travel_Rarely,Sales,10,4,Other,4127,2,Sales Executive,40780,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,6.802081018518519,9.483333333333333,16.3,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,13,4,Life Sciences,4128,1,Healthcare Representative,109200,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,7.7766064814814815,9.541666666666666,17.295833333333334,0.19540229885057472,240,0.9195402298850575
0,Travel_Rarely,Sales,1,3,Medical,4129,1,Laboratory Technician,62320,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,7.387210837887067,9.55327868852459,16.92622950819672,0.038314176245210725,244,0.9348659003831418
0,Non-Travel,Sales,1,1,Medical,4130,1,Human Resources,132470,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,7.725861823361823,9.508547008547009,17.213675213675213,0.18773946360153257,234,0.896551724137931
0,Travel_Rarely,Research & Development,1,5,Medical,4131,1,Healthcare Representative,40810,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,7.090624999999999,9.535087719298245,16.609649122807017,0.0,228,0.8735632183908046
0,Travel_Rarely,Sales,9,4,Life Sciences,4132,2,Research Scientist,57690,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,6.661144067796611,9.516949152542374,16.139830508474578,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,16,3,Medical,4133,2,Healthcare Representative,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.475925541724298,9.518672199170124,19.983402489626556,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Research & Development,23,3,Medical,4134,3,Sales Representative,39040,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,6.927081560283688,9.561702127659574,16.459574468085105,0.0,235,0.9003831417624522
1,Travel_Frequently,Sales,4,2,Life Sciences,4135,2,Laboratory Technician,167990,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,7.187586445366528,9.572614107883817,16.734439834024897,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,22,4,Life Sciences,4136,1,Healthcare Representative,29500,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,6.304837369420703,9.508547008547009,15.777777777777779,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,24,3,Life Sciences,4137,1,Laboratory Technician,36290,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,6.104605200945627,9.480851063829787,15.61276595744681,0.0,235,0.9003831417624522
0,Travel_Rarely,Sales,10,4,Life Sciences,4138,1,Research Scientist,93620,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,6.195991379310345,9.512931034482758,15.732758620689655,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,7,2,Life Sciences,4139,2,Manufacturing Director,32290,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,8.40567343604108,9.504201680672269,17.903361344537814,0.8275862068965517,238,0.9118773946360154
0,Travel_Rarely,Research & Development,17,4,Life Sciences,4140,1,Manager,35780,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,7.508661616161616,9.567099567099566,17.038961038961038,0.06896551724137931,231,0.8850574712643678
0,Travel_Rarely,Human Resources,14,1,Life Sciences,4141,2,Research Scientist,79880,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6.858034934497816,9.471615720524017,16.38427947598253,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,1,3,Medical,4142,3,Sales Executive,42840,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,9.820634578544063,9.487068965517242,19.314655172413794,0.8888888888888888,232,0.8888888888888888
0,Travel_Rarely,Research & Development,5,3,Medical,4143,2,Sales Representative,75530,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,6.062686403508772,9.50438596491228,15.56140350877193,0.0,228,0.8735632183908046
1,Travel_Rarely,Research & Development,17,3,Medical,4144,1,Research Scientist,173280,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,9.61787459658829,9.630705394190871,19.12863070539419,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Sales,25,3,Medical,4145,2,Sales Executive,197010,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,7.5375743026977595,9.497942386831276,17.037037037037038,0.02681992337164751,243,0.9310344827586207
0,Non-Travel,Research & Development,8,4,Life Sciences,4146,4,Sales Executive,147320,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,7.313956056466302,9.495901639344263,16.81967213114754,0.019157088122605363,244,0.9348659003831418
0,Travel_Rarely,Research & Development,11,4,Medical,4147,2,Manager,92780,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,7.488528985507246,9.552173913043479,17.004347826086956,0.038314176245210725,230,0.8812260536398467
0,Travel_Frequently,Research & Development,5,1,Technical Degree,4148,1,Sales Executive,13590,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,7.731271990740741,9.45,17.1875,0.15708812260536398,240,0.9195402298850575
0,Travel_Rarely,Research & Development,2,1,Medical,4149,1,Research Scientist,47790,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,5.986141044061304,9.504310344827585,15.461206896551724,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,8,2,Medical,4150,1,Laboratory Technician,164220,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,9.328113275613275,9.532467532467532,18.835497835497836,0.8850574712643678,231,0.8850574712643678
0,Travel_Frequently,Research & Development,6,1,Medical,4151,3,Healthcare Representative,29960,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,6.417208333333334,9.508333333333333,15.908333333333333,0.0,240,0.9195402298850575
0,Travel_Rarely,Sales,4,3,Medical,4152,1,Sales Executive,12610,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,6.4703896263520155,9.530973451327434,15.982300884955752,0.0,226,0.8659003831417624
1,Travel_Rarely,Research & Development,7,2,Life Sciences,4153,1,Research Scientist,20990,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,8.586371082621083,9.512820512820513,18.04700854700855,0.8659003831417624,234,0.896551724137931
0,Travel_Frequently,Sales,1,4,Life Sciences,4154,2,Manufacturing Director,58100,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,6.697658066015806,9.497907949790795,16.179916317991633,0.0,239,0.9157088122605364
1,Travel_Rarely,Research & Development,2,3,Life Sciences,4155,1,Sales Executive,56470,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,8.49064932020628,9.49367088607595,18.0126582278481,0.8620689655172413,237,0.9080459770114943
0,Travel_Frequently,Research & Development,10,2,Medical,4156,2,Research Scientist,34200,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,9.49848816029144,9.540983606557377,19.040983606557376,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Sales,5,4,Medical,4157,4,Manufacturing Director,44000,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,6.415852741387676,9.519650655021834,15.921397379912664,0.0,229,0.8773946360153256
0,Travel_Frequently,Research & Development,9,2,Medical,4158,2,Research Scientist,35000,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,7.343237667127709,9.477178423236515,16.817427385892117,0.0038314176245210726,241,0.9233716475095786
0,Travel_Rarely,Sales,2,2,Marketing,4159,5,Sales Representative,20660,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,10.021274231678488,9.506382978723405,19.548936170212766,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,11,4,Medical,4160,2,Laboratory Technician,171690,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,6.388534811635669,9.527896995708154,15.888412017167383,0.0,233,0.89272030651341
0,Travel_Frequently,Sales,18,4,Life Sciences,4161,2,Healthcare Representative,41620,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,7.987472222222221,9.469565217391304,17.482608695652175,0.4367816091954023,230,0.8812260536398467
0,Travel_Rarely,Research & Development,7,3,Life Sciences,4162,1,Sales Executive,92040,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,7.807432336182336,9.495726495726496,17.27777777777778,0.22988505747126436,234,0.896551724137931
0,Travel_Rarely,Human Resources,3,4,Human Resources,4163,2,Manager,32940,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,7.5059746168582375,9.487068965517242,17.021551724137932,0.04980842911877394,232,0.8888888888888888
0,Travel_Rarely,Sales,29,4,Life Sciences,4164,2,Laboratory Technician,21270,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,10.701363127240143,9.516129032258064,20.173387096774192,0.9501915708812261,248,0.9501915708812261
0,Travel_Rarely,Research & Development,2,2,Medical,4165,2,Laboratory Technician,39750,1.0,15,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3,6.289178436911488,9.5,15.80084745762712,0.0,236,0.9042145593869731
0,Travel_Rarely,Research & Development,28,3,Technical Degree,4166,1,Laboratory Technician,107930,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,7.597329244829245,9.467532467532468,17.034632034632036,0.07279693486590039,231,0.8850574712643678
1,Travel_Rarely,Research & Development,1,4,Life Sciences,4167,5,Research Director,100960,5.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10.496136584182436,9.510917030567686,20.00873362445415,0.8773946360153256,229,0.8773946360153256
0,Travel_Rarely,Research & Development,16,2,Life Sciences,4168,4,Laboratory Technician,36460,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,8.015278964862299,9.517094017094017,17.52991452991453,0.47509578544061304,234,0.896551724137931
0,Travel_Rarely,Human Resources,22,3,Human Resources,4169,2,Research Director,74460,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,10.699560669456067,9.531380753138075,20.242677824267783,0.9157088122605364,239,0.9157088122605364
0,Non-Travel,Research & Development,8,3,Life Sciences,4170,3,Sales Executive,108510,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,9.981459836459836,9.493506493506494,19.463203463203463,0.8850574712643678,231,0.8850574712643678
0,Travel_Rarely,Research & Development,11,3,Medical,4171,2,Manager,21090,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,8.030597928436912,9.567796610169491,17.597457627118644,0.4674329501915709,236,0.9042145593869731
0,Travel_Rarely,Research & Development,29,3,Life Sciences,4172,1,Manufacturing Director,37220,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,9.70982456140351,9.465587044534413,19.182186234817813,0.946360153256705,247,0.946360153256705
0,Non-Travel,Research & Development,1,5,Life Sciences,4173,3,Research Scientist,93800,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,6.899938936781609,9.469827586206897,16.32758620689655,0.0,232,0.8888888888888888
1,Travel_Rarely,Research & Development,1,3,Life Sciences,4174,1,Research Director,54860,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,6.495408357075024,9.538461538461538,16.021367521367523,0.0,234,0.896551724137931
0,Travel_Rarely,Sales,24,3,Marketing,4175,4,Research Scientist,27420,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,6.142811342592593,9.533333333333333,15.6875,0.0,240,0.9195402298850575
0,Travel_Rarely,Sales,2,3,Life Sciences,4176,2,Manufacturing Director,137570,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,5.986162280701755,9.552631578947368,15.521929824561404,0.0,228,0.8735632183908046
1,Travel_Rarely,Sales,15,2,Marketing,4177,2,Research Scientist,84630,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7.79967320261438,9.516806722689076,17.27310924369748,0.2413793103448276,238,0.9118773946360154
0,Travel_Rarely,Sales,2,1,Life Sciences,4178,5,Human Resources,31620,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,7.515122448979591,9.506122448979593,17.03265306122449,0.05747126436781609,245,0.9386973180076629
1,Travel_Frequently,Research & Development,10,3,Medical,4179,2,Manufacturing Director,165980,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,9.541501661918328,9.47008547008547,18.995726495726494,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,10,3,Technical Degree,4180,2,Laboratory Technician,66510,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,6.92253032508491,9.458515283842795,16.40174672489083,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,3,1,Life Sciences,4181,1,Manufacturing Director,23450,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,7.089795381801555,9.497942386831276,16.5761316872428,0.0,243,0.9310344827586207
0,Travel_Rarely,Sales,2,3,Life Sciences,4182,1,Research Scientist,34200,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,8.047628472222222,9.5,17.554166666666667,0.5057471264367817,240,0.9195402298850575
